text,label,label_id
Yes.. now only saw your message..,ham,0
And several to you sir.,ham,0
Life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..,ham,0
Its posible dnt live in  &lt;#&gt; century cm frwd n thnk different,ham,0
"Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who can't Love anyone except U... Gud nyt...",ham,0
Howz pain.it will come down today.do as i said ystrday.ice and medicine.,ham,0
Guai... Ü shd haf seen him when he's naughty... Ü so free today? Can go jogging...,ham,0
Prakesh is there know.,ham,0
"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL",ham,0
U meet other fren dun wan meet me ah... Muz b a guy rite...,ham,0
But i'm really really broke oh. No amount is too small even  &lt;#&gt; ,ham,0
"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p",spam,1
Any way where are you and what doing.,ham,0
"Same, I'm at my great aunts anniversary party in tarpon springs",ham,0
"We're all getting worried over here, derek and taylor have already assumed the worst",ham,0
Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,spam,1
"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",spam,1
"Hi this is yijue, can i meet u at 11 tmr?",ham,0
No no. I will check all rooms befor activities,ham,0
I walked an hour 2 c u! doesnt that show I care y wont u believe im serious?,ham,0
Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx,ham,0
No messages on her phone. I'm holding it now,ham,0
"SMS. ac sun0819 posts HELLO:""You seem cool, wanted to say hi. HI!!!"" Stop? Send STOP to 62468",spam,1
Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.,ham,0
URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,spam,1
Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186 ,spam,1
I wont do anything de.,ham,0
Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528,spam,1
"Goodmorning, today i am late for  &lt;DECIMAL&gt; min.",ham,0
"Just arrived, see you in a couple days &lt;3",ham,0
"Guy, no flash me now. If you go call me, call me. How madam. Take care oh.",ham,0
"Yeah, we can probably swing by once my roommate finishes up with his girl",ham,0
So ü pay first lar... Then when is da stock comin...,ham,0
"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet.",ham,0
"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again",ham,0
"Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready...",ham,0
See? I thought it all through,ham,0
Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.,ham,0
"My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!",ham,0
"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...",ham,0
"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",ham,0
"Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash",ham,0
When ü login dat time... Dad fetching ü home now?,ham,0
it's really getting me down just hanging around.,ham,0
I told that am coming on wednesday.,ham,0
"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad",ham,0
Yep. I do like the pink furniture tho.,ham,0
Yes just finished watching days of our lives. I love it.,ham,0
In fact when do you leave? I think addie goes back to school tues or wed,ham,0
Are you coming to day for class.,ham,0
No screaming means shouting..,ham,0
Lol you won't feel bad when I use her money to take you out to a steak dinner =D,ham,0
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",ham,0
No need lar i go engin? Cos my sis at arts today...,ham,0
"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",ham,0
Where wuld I be without my baby? The thought alone mite break me and I dont wanna go crazy but everyboy needs his lady xxxxxxxx,ham,0
Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days,spam,1
I'm in inside office..still filling forms.don know when they leave me.,ham,0
Sindu got job in birla soft ..,ham,0
"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE",spam,1
"Si.como no?!listened2the plaid album-quite gd&the new air1 which is hilarious-also boughtbraindancea comp.ofstuff on aphexs ;abel,u hav2hear it!c u sn xxxx",ham,0
"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",spam,1
"SYMPTOMS when U are in love: ""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your",ham,0
"It'll be tough, but I'll do what I have to",ham,0
U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,ham,0
Or maybe my fat fingers just press all these buttons and it doesn't know what to do.,ham,0
Delhi and chennai still silent.,ham,0
"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",spam,1
I surely dont forgot to come:)i will always be in touch in with you:-),ham,0
"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.",ham,0
You also didnt get na hi hi hi hi hi,ham,0
Yeah I can still give you a ride,ham,0
Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*,ham,0
Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,spam,1
Ü neva tell me how i noe... I'm not at home in da aft wat... ,ham,0
Hey what how about your project. Started aha da.,ham,0
Yup... How ü noe leh...,ham,0
Me i'm not workin. Once i get job...,ham,0
I will vote for wherever my heart guides me,ham,0
(You didn't hear it from me),ham,0
Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...,ham,0
Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,ham,0
"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",spam,1
Do you always celebrate NY's with your family ?,ham,0
I to am looking forward to all the sex cuddling.. Only two more sleeps ,ham,0
Are you willing to go for aptitude class.,ham,0
I'm vivek:)i got call from your number.,ham,0
Yes. that will be fine. Love you. Be safe.,ham,0
Lol great now im getting hungry.,ham,0
Oh did you charge camera,ham,0
*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?,ham,0
I ask if u meeting da ge tmr nite...,ham,0
"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols",ham,0
"Awesome, I remember the last time we got somebody high for the first time with diesel :V",ham,0
Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx,ham,0
"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!",ham,0
Hello- thanx for taking that call. I got a job! Starts on monday!,ham,0
That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.,ham,0
I cant pick the phone right now. Pls send a message,ham,0
Oh you got many responsibilities.,ham,0
"Free Msg: get Gnarls Barkleys ""Crazy"" ringtone TOTALLY FREE just reply GO to this message right now!",spam,1
"It's wylie, you in tampa or sarasota?",ham,0
I wont touch you with out your permission.,ham,0
K... Must book a not huh? so going for yoga basic on sunday?,ham,0
So how's the weather over there?,ham,0
"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*",ham,0
"Oh... Icic... K lor, den meet other day...",ham,0
I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?,ham,0
I could ask carlos if we could get more if anybody else can chip in,ham,0
For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..,ham,0
"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!",ham,0
So what do you guys do.,ham,0
Ok lor thanx... Ü in school?,ham,0
Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,ham,0
Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,ham,0
You still at grand prix?,ham,0
We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,spam,1
"Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)",ham,0
If you have belive me. Come to my home.,ham,0
thanks for the temales it was wonderful. Thank. Have a great week.,ham,0
"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com",ham,0
R u saying i should re order the slippers cos i had to pay for returning it.,ham,0
I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.,ham,0
Anytime...,ham,0
I'm freezing and craving ice. Fml,ham,0
Up to ü... Ü wan come then come lor... But i din c any stripes skirt...,ham,0
HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX,ham,0
"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",spam,1
Tomarrow final hearing on my laptop case so i cant.,ham,0
That's significant but dont worry.,ham,0
You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750,spam,1
Dunno y u ask me.,ham,0
Do u knw dis no. &lt;#&gt; ?,ham,0
How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..,ham,0
